tag,avg_rating,num_ratings
jewish family,3.1136363636363638,22
m 16,3.1136363636363638,22
sharks,3.1136363636363638,22
timeframe 21st century,3.1136363636363638,22
trashy,3.1136363636363638,22
listening to music,3.1132075471698113,53
part of trilogy,3.1132075471698113,53
dumb humor,3.1129032258064515,31
tunnel,3.1129032258064515,93
birthday,3.1127450980392157,102
damsel in distress,3.112403100775194,129
training,3.1121495327102804,107
bomb,3.1116504854368934,206
cockney accent,3.111111111111111,27
fbi agent,3.111111111111111,72
pet,3.111111111111111,36
portal,3.111111111111111,63
volkswagen,3.111111111111111,27
knocked out,3.1106194690265485,113
carnival,3.110294117647059,68
title appears in writing,3.11,50
unexplained,3.11,50
couple,3.1097560975609757,41
promiscuity,3.109375,32
apparition,3.108695652173913,23
ambush,3.1085858585858586,198
director cameo,3.108108108108108,37
shot in the stomach,3.108108108108108,37
museum,3.107843137254902,102
car accident,3.1076923076923078,325
florida,3.1076923076923078,65
battle,3.1075697211155378,251
Disney Channel Original Movie,3.107142857142857,28
costume,3.107142857142857,84
ice skating,3.107142857142857,42
power outage,3.107142857142857,84
smoke,3.107142857142857,28
handcuffs,3.1068702290076335,131
melodramatic,3.106741573033708,89
mummy,3.1052631578947367,95
american horror,3.104651162790698,43
buddy,3.1044776119402986,67
spider,3.1044776119402986,67
nudity (topless),3.104225352112676,355
blind woman,3.1041666666666665,24
n word,3.1041666666666665,24
post-apocalypse,3.1041666666666665,24
white guilt,3.1041666666666665,24
transformation,3.1039426523297493,279
ex husband ex wife relationship,3.103448275862069,29
space marine,3.1029411764705883,34
flash forward,3.1025641025641026,117
hit by a truck,3.1025641025641026,39
DC Comics,3.102510460251046,239
amusement park,3.1018518518518516,54
coffee,3.1015625,64
suitcase,3.1015625,64
So bad it's good,3.1,30
alarm,3.1,40
bad germans,3.1,20
beast,3.1,20
blonde woman,3.1,55
fast zombies,3.1,30
human in outer space,3.1,45
love of one's life,3.1,25
mental patient,3.1,20
rave,3.1,35
redhead,3.1,50
hit in the crotch,3.0982142857142856,56
terrorist,3.0982142857142856,112
Bela Lugosi,3.0980392156862746,51
bdsm,3.097826086956522,46
sequel,3.0975958786491127,1747
foot chase,3.097560975609756,205
games,3.097560975609756,41
jew,3.0972222222222223,36
lantern,3.0972222222222223,36
miniskirt,3.0972222222222223,36
vacation,3.0972222222222223,108
Magnolia Pictures,3.096774193548387,31
mannequin,3.096774193548387,31
mistress,3.096774193548387,31
partner,3.096774193548387,31
heavy rain,3.096590909090909,88
reckless driving,3.0961538461538463,26
switchblade,3.0961538461538463,52
house,3.0956521739130434,115
WORK ETHICS,3.0952380952380953,21
barbershop,3.0952380952380953,21
college student,3.0952380952380953,42
man fights a woman,3.0952380952380953,21
mobile phone,3.0952380952380953,21
praying,3.0952380952380953,21
stairs,3.0952380952380953,21
thug,3.0952380952380953,42
knife,3.0948795180722892,332
female villain,3.0948275862068964,58
media coverage,3.0948275862068964,58
bar,3.0942760942760943,297
castle,3.0942622950819674,122
attempted murder,3.0942028985507246,138
bus,3.093283582089552,134
birthday party,3.093220338983051,59
rock band,3.0930232558139537,43
revolving door,3.0925925925925926,27
uncle,3.0925925925925926,27
binoculars,3.092233009708738,103
fight,3.092171717171717,396
evacuation,3.0921052631578947,76
female killer,3.0921052631578947,38
pantyhose,3.0921052631578947,38
shopping mall,3.0921052631578947,38
single parent,3.091666666666667,60
Roger Moore,3.090909090909091,66
based on graphic novel,3.090909090909091,44
blasphemy,3.090909090909091,22
body lands on a car,3.090909090909091,22
film starts with text,3.090909090909091,33
speeding vehicle,3.090909090909091,22
destruction,3.0903225806451613,155
friend,3.08974358974359,156
rope,3.08974358974359,39
cult favorite,3.0892857142857144,56
drifter,3.0892857142857144,28
exploding body,3.0892857142857144,168
shot in the chest,3.0892307692307694,325
pistol,3.089058524173028,393
scantily clad female,3.088607594936709,79
chosen one,3.0869565217391304,46
male gaze,3.0869565217391304,23
silencer,3.0869565217391304,69
american flag,3.0866666666666664,75
grenade,3.0864197530864197,81
captain,3.086206896551724,87
seizure,3.086206896551724,29
serial killers,3.0851063829787235,47
church,3.0849420849420848,259
reference to jesus christ,3.0847457627118646,59
briefs,3.0833333333333335,24
champagne,3.0833333333333335,48
fashion designer,3.0833333333333335,24
jump scare,3.0833333333333335,42
lizard,3.0833333333333335,24
notebook,3.0833333333333335,30
overturning car,3.0833333333333335,30
sexual assault,3.082706766917293,133
firearm,3.0821917808219177,73
Halle Berry,3.081730769230769,104
Rihanna,3.0816326530612246,49
bugs,3.0816326530612246,49
crime fighter,3.0813953488372094,43
mute,3.0813953488372094,43
slow,3.0813890396093324,1843
five word title,3.0806451612903225,31
super soldier,3.0806451612903225,31
horseback riding,3.08,50
street shootout,3.08,50
super powers,3.08,25
warehouse,3.0795454545454546,44
gas mask,3.0793650793650795,63
skateboard,3.0789473684210527,38
campfire,3.0785714285714287,70
aftercreditsstinger,3.078125,192
bland hero,3.078125,32
paris france,3.077777777777778,45
earthquake,3.0775862068965516,58
Matthew Lillard,3.076923076923077,26
book is better,3.076923076923077,26
dead girl,3.076923076923077,26
mutilation,3.076923076923077,91
nuclear missile,3.076923076923077,26
rushed storyline,3.076923076923077,26
police detective,3.0759493670886076,79
cigarette lighter,3.0757575757575757,33
social justice,3.0757575757575757,99
uncle niece relationship,3.0757575757575757,33
antireligious,3.075,20
aunt,3.075,20
gothic horror,3.075,40
hat,3.075,40
hug,3.075,20
jumping into water,3.075,20
romania,3.075,20
stupid story,3.075,20
turkey,3.075,20
held at gunpoint,3.074712643678161,261
city,3.0742574257425743,101
lack of character depth,3.074074074074074,27
wig,3.074074074074074,54
monkey,3.0736842105263156,95
no depth,3.073529411764706,34
scene after end credits,3.073529411764706,68
apartment building,3.073170731707317,41
waterfall,3.072463768115942,69
USSR,3.072289156626506,166
Pennsylvania,3.0714285714285716,42
australia,3.0714285714285716,63
bacon,3.0714285714285716,28
blasphemous,3.0714285714285716,56
crushed by a car,3.0714285714285716,21
emperor,3.0714285714285716,28
facial scar,3.0714285714285716,21
hatred,3.0714285714285716,56
loss of virginity,3.0714285714285716,56
screaming man,3.0714285714285716,28
thanksgiving,3.0714285714285716,28
tommy gun,3.0714285714285716,21
police officer,3.0699588477366255,243
New Mexico,3.0697674418604652,43
pizza,3.0697674418604652,43
construction site,3.0694444444444446,36
female pubic hair,3.0694444444444446,36
ghost town,3.0694444444444446,36
rescue mission,3.0693069306930694,101
bmw,3.0681818181818183,22
bullshit science,3.0681818181818183,22
evil spirit,3.0681818181818183,22
locker,3.0681818181818183,22
shrinking,3.0681818181818183,22
hypodermic needle,3.0677083333333335,96
action heroine,3.066666666666667,120
reluctant hero,3.066666666666667,45
hit by a car,3.065891472868217,129
man wears sunglasses,3.0657894736842106,38
cgi animation,3.0652173913043477,23
ex soldier,3.0652173913043477,46
killing an animal,3.0652173913043477,69
pranks,3.0652173913043477,23
peeping tom,3.064516129032258,31
pimp,3.064516129032258,31
surgeon,3.0641025641025643,39
bookstore,3.0625,24
night,3.0616438356164384,146
drone,3.0606060606060606,66
scar,3.060344827586207,116
exposition,3.06,25
short skirt,3.06,25
weird pacing,3.06,25
volcano,3.0597014925373136,67
faked death,3.0595238095238093,42
target practice,3.0595238095238093,42
invisibility,3.059090909090909,110
character repeats someone else's dialogue,3.0588235294117645,51
pointing a gun at someone,3.0588235294117645,34
Long ,3.058333333333333,60
heterosexuality,3.058333333333333,60
exploding building,3.0576923076923075,104
harassment,3.0576923076923075,26
killing a dog,3.0576923076923075,26
sexual repression,3.0576923076923075,26
telling someone to shut up,3.0576923076923075,26
ship,3.0574324324324325,148
redneck,3.057377049180328,61
selfishness,3.057142857142857,35
eye gouging,3.056603773584906,53
script,3.0564024390243905,328
character says i love you,3.0555555555555554,36
goat,3.0555555555555554,45
grave,3.0555555555555554,72
helmet,3.0555555555555554,81
mass murder,3.0555555555555554,117
shark,3.0555555555555554,135
tattoo,3.0555555555555554,198
vehicle,3.0551181102362204,127
basement,3.0549450549450547,91
woman wears eyeglasses,3.0545454545454547,55
revelation,3.0543478260869565,92
sadism,3.0542452830188678,212
mercilessness,3.0541666666666667,120
washington d.c.,3.054054054054054,74
Joan Cusack,3.0535714285714284,28
breakup,3.0535714285714284,28
taser,3.0535714285714284,56
wish,3.0535714285714284,28
misogyny,3.053435114503817,131
Godzilla Universe,3.0526315789473686,38
chainsaw,3.0526315789473686,76
secret mission,3.0526315789473686,38
ex-cop,3.05,30
female pilot,3.05,20
lava,3.05,20
psychic,3.049019607843137,102
cure,3.048780487804878,41
hearing voices,3.048780487804878,41
married couple,3.048780487804878,41
Steven Seagal,3.0483870967741935,31
aquarium,3.0483870967741935,31
dinosaur,3.0483870967741935,62
disgusting scenes,3.0483870967741935,31
news report,3.047945205479452,146
slapstick comedy,3.047945205479452,73
abandoned city,3.0476190476190474,21
english subtitles in original,3.0476190476190474,21
fiance fiancee relationship,3.0476190476190474,21
limousine,3.0476190476190474,84
politically correct,3.0476190476190474,42
stupid fight scenes,3.0476190476190474,21
surprise,3.0476190476190474,21
archaeologist,3.047169811320755,53
diner,3.0471014492753623,138
heavy-handed,3.0471014492753623,138
aircraft,3.0470588235294116,85
kingdom,3.046875,32
spear,3.046875,64
one word title,3.046511627906977,215
LOVE TRIANGLES,3.0454545454545454,22
hit with a chair,3.0454545454545454,22
telescope,3.0454545454545454,44
underwhelming ending,3.0454545454545454,22
death of mother,3.044943820224719,89
crushed to death,3.0445544554455446,101
cabin in the woods,3.0444444444444443,45
doppelgänger,3.0441176470588234,34
gunfire,3.0441176470588234,34
male doctor,3.0434782608695654,23
mist,3.0434782608695654,23
patricide,3.0434782608695654,23
superpower,3.0434782608695654,23
urination,3.0434782608695654,115
wife,3.0434782608695654,23
fire,3.04320987654321,405
based on comic book,3.0430622009569377,209
Animated,3.0428571428571427,70
dinner,3.0425531914893615,47
bodyguard,3.042452830188679,106
professor,3.042207792207792,154
map,3.042056074766355,107
bed,3.0416666666666665,60
doesn't live up to its full potential,3.0416666666666665,24
gardener,3.0416666666666665,24
tape recorder,3.0416666666666665,48
timeframe 1980s,3.0416666666666665,24
skull,3.040983606557377,61
death of child,3.0403225806451615,62
kicked in the face,3.0401785714285716,112
blackface,3.04,25
electromagnetic pulse,3.04,25
hit by a train,3.04,25
wedding dress,3.04,25
explosion,3.0396341463414633,492
disaster film,3.039473684210526,38
suspicion,3.0392156862745097,102
sadist,3.038961038961039,77
bare breasts,3.038659793814433,194
bound and gagged,3.0384615384615383,78
crime spree,3.0384615384615383,26
digit in title,3.0384615384615383,26
highway,3.0384615384615383,26
necklace,3.0384615384615383,52
KAF,3.037037037037037,27
british secret service,3.037037037037037,27
tokyo japan,3.037037037037037,27
mind reading,3.0365853658536586,41
school bus,3.0365853658536586,41
disguise,3.0365168539325844,178
cartoonish,3.036363636363636,55
cemetery,3.036144578313253,166
shotgun,3.0358490566037735,265
employer employee relationship,3.0357142857142856,42
penis,3.0357142857142856,56
erection,3.0344827586206895,29
lesbian sex,3.0344827586206895,29
vanity,3.0344827586206895,29
sunglasses,3.033557046979866,149
Adam Sandler,3.0335497835497836,462
Remake,3.033333333333333,30
super computer,3.032608695652174,46
3d,3.0323529411764705,170
butcher,3.032258064516129,31
club,3.032258064516129,31
psycho killer,3.032258064516129,31
head butt,3.032051282051282,78
shapeshifting,3.03125,80
lens flare,3.0309278350515463,97
handheld weapon,3.0308641975308643,81
hitchhiker,3.03,50
kiss,3.029874213836478,318
morgue,3.029850746268657,67
new jersey,3.0294117647058822,68
spacesuit,3.0294117647058822,34
slow motion action scene,3.0285714285714285,35
HOT actress,3.0277777777777777,36
convoluted,3.0277777777777777,72
death of protagonist,3.0277777777777777,36
lengthy,3.0277777777777777,36
voyeur,3.0267857142857144,112
scream,3.0265486725663715,113
balloon,3.026315789473684,38
slow pace,3.026315789473684,38
gas station,3.0255102040816326,98
argument,3.025,60
thrown from a car,3.025,20
public nudity,3.0245901639344264,61
lack of character development,3.024390243902439,41
stabbing,3.024390243902439,123
bong,3.0238095238095237,21
falling through the floor,3.0238095238095237,21
prank,3.0238095238095237,63
retro horror,3.0238095238095237,21
underwear,3.0238095238095237,84
corpse,3.0236907730673317,401
killer robot,3.0232558139534884,43
predictable ending,3.023206751054852,237
bow and arrow,3.023076923076923,65
escaped convict,3.022727272727273,22
rogue agent,3.022727272727273,22
electronic music score,3.02212389380531,113
based on play,3.0217391304347827,23
blood stain,3.0217391304347827,23
housewife,3.0217391304347827,23
tits,3.0217391304347827,23
two word title,3.0216346153846154,208
crash,3.0208333333333335,24
engagement,3.0208333333333335,24
hazmat suit,3.0208333333333335,24
parachute,3.0208333333333335,48
scottish accent,3.0208333333333335,24
tragic past,3.0208333333333335,48
visit,3.0208333333333335,24
flashlight,3.02,150
government agent,3.019230769230769,52
scalpel,3.019230769230769,26
brunette,3.0185185185185186,54
color in title,3.0185185185185186,27
helicopter crash,3.0185185185185186,54
terrorist group,3.0185185185185186,27
unidentified flying object,3.0185185185185186,27
weak female character,3.0185185185185186,27
tied to a chair,3.018292682926829,82
Frankenstein's monster,3.017857142857143,28
breakfast,3.017857142857143,28
police procedural,3.017857142857143,28
too long,3.0174825174825175,1287
handgun,3.0174418604651163,86
karaoke,3.0172413793103448,29
tuxedo,3.0172413793103448,29
face slap,3.0167785234899327,149
blind man,3.0166666666666666,30
major,3.0166666666666666,30
way too long,3.0161290322580645,31
shot in the back,3.015837104072398,221
eaten alive,3.015625,96
sniper rifle,3.015625,64
dolls,3.015151515151515,33
frame up,3.015151515151515,33
mansion,3.015151515151515,165
newspaper clipping,3.015151515151515,33
ghost,3.014925373134328,268
uzi,3.013888888888889,72
creature,3.0138121546961325,181
group of friends,3.0136986301369864,73
disembowelment,3.0135135135135136,37
insect,3.0135135135135136,37
woman director,3.0130331753554502,422
helicopter,3.012237762237762,286
comic relief,3.0121951219512195,41
boat,3.011173184357542,179
police officer killed,3.011111111111111,45
pseudo-philosophical,3.011111111111111,45
disarming someone,3.01056338028169,142
exploitation,3.0104166666666665,144
arrest,3.01027397260274,146
underwater scene,3.0093167701863353,161
showdown,3.0090909090909093,275
torrential downpour,3.0083333333333333,60
archery,3.0078125,64
sheriff,3.0078125,128
actor reprises previous role,3.007575757575758,66
shaky camera,3.0073891625615765,203
parasite,3.00625,80
swat team,3.0057471264367814,87
falling from height,3.0050167224080266,299
skeleton,3.0045871559633026,109
tough guy,3.002283105022831,219
2,3,32
Brad Dourif,3,26
Netflix original,3,44
Rape,3,23
Stupid ending,3,21
alien abduction,3,30
apology,3,99
biological weapon,3,25
christmas eve,3,20
close up of mouth,3,24
dutch angle,3,28
electric shock,3,28
face paint,3,22
fellatio,3,51
fight to the death,3,76
filmmaker,3,32
flame thrower,3,26
genital mutilation,3,34
hand to hand combat,3,246
horror movie remake,3,22
hostage situation,3,34
hybrid,3,34
looking out a window,3,20
male star appears shirtless,3,27
martial artist,3,25
movie flop,3,106
note,3,24
overdramatic,3,33
palace,3,30
pigeon,3,21
premonition,3,78
puppet,3,31
ranch,3,23
redbox,3,33
reference to god,3,78
ridiculous characters,3,28
scene before opening credits,3,32
secret passageway,3,21
teddy bear,3,38
threatened with a knife,3,107
u.s. car,3,24
undercover agent,3,57
urban legend,3,37
virgin,3,74
French Film,2.998181818181818,275
duringcreditsstinger,2.9978070175438596,228
massacre,2.997354497354497,189
warrior,2.995049504950495,202
car crash,2.9938524590163933,244
video camera,2.9934210526315788,76
trap,2.993333333333333,75
female full frontal nudity,2.992857142857143,70
security guard,2.9928057553956835,139
male female relationship,2.9927007299270074,137
wristwatch,2.9909090909090907,55
oral sex,2.990566037735849,53
stalking,2.990566037735849,106
Jar Jar Binks,2.9903846153846154,52
asteroid,2.9903846153846154,52
female rear nudity,2.989795918367347,147
surprise during end credits,2.989795918367347,49
prom,2.988888888888889,45
sexual attraction,2.988372093023256,43
dysfunctional marriage,2.9875,40
written and directed by cast member,2.9875,40
newspaper headline,2.9873417721518987,79
london england,2.9872611464968153,157
kicked in the crotch,2.9871794871794872,39
dumbed down,2.986842105263158,38
gay kiss,2.986842105263158,38
mutant,2.9859154929577465,142
captivity,2.9857142857142858,35
top secret,2.985294117647059,34
masked killer,2.984848484848485,99
mission,2.984848484848485,165
bedroom,2.9846153846153847,65
tent,2.984126984126984,63
National Lampoon,2.9838709677419355,31
heroine in tight suit,2.9834710743801653,121
dc comics,2.9827586206896552,87
exaggerated,2.9827586206896552,58
playboy,2.9827586206896552,29
impalement,2.9825,200
crying woman,2.982142857142857,56
lack of story,2.9819277108433737,83
intestines,2.9814814814814814,27
reference to star wars,2.9814814814814814,27
product placement,2.9813218390804597,348
severed leg,2.981132075471698,53
black ops,2.980769230769231,26
scene during end credits,2.980392156862745,102
bald man,2.98,50
bribery,2.98,25
horniness,2.98,25
murder of a police officer,2.98,100
secret door,2.98,25
englishman abroad,2.9791666666666665,24
holding hands,2.9791666666666665,24
junkyard,2.9791666666666665,24
ventriloquist,2.9791666666666665,24
on dvr,2.9788732394366195,213
injection,2.9786324786324787,117
hand grenade,2.9785714285714286,70
underdeveloped characters,2.9782608695652173,23
obscene finger gesture,2.977777777777778,90
alien creature,2.977272727272727,44
being followed,2.977272727272727,22
kicked in the stomach,2.977272727272727,88
mountain,2.977272727272727,88
ridiculous,2.9770220588235294,544
subterranean,2.976923076923077,65
cryogenics,2.9761904761904763,42
domineering mother,2.9761904761904763,21
gratuitous,2.9761904761904763,21
hanging upside down,2.9761904761904763,42
male fantasy,2.9761904761904763,21
mysterious woman,2.9761904761904763,21
science runs amok,2.9761904761904763,42
times square manhattan new york city,2.9761904761904763,21
biblical reference,2.975,20
holy water,2.975,20
senseless violence,2.975,20
sawed off shotgun,2.9743589743589745,39
bitten in the neck,2.973684210526316,38
exploding truck,2.973684210526316,38
strangulation,2.973684210526316,133
stabbed in the chest,2.9729064039408866,203
17th century,2.9722222222222223,36
no title at beginning,2.9722222222222223,54
teen comedy,2.971830985915493,71
satellite,2.9716981132075473,53
mask,2.971518987341772,158
x rayed skeleton,2.9714285714285715,35
animal cruelty,2.9711538461538463,104
hipster,2.9696969696969697,33
dna,2.96875,32
gender swap,2.96875,32
gay character,2.967741935483871,31
vatican,2.967741935483871,31
raised middle finger,2.9661016949152543,59
barefoot male,2.965909090909091,44
excessive violence,2.9655172413793105,29
wet clothes,2.9655172413793105,29
guard,2.9651162790697674,43
senator,2.9651162790697674,43
weak ending,2.9647302904564317,241
dynamite,2.9642857142857144,42
millionaire,2.963636363636364,55
audition,2.962962962962963,27
german shepherd,2.962962962962963,27
abandoned building,2.9625,40
cunnilingus,2.9615384615384617,26
tournament,2.9615384615384617,26
toxic waste,2.9615384615384617,26
tv movie,2.9615384615384617,26
car theft,2.96,25
rapist,2.96,25
nosebleed,2.9596774193548385,62
person on fire,2.9594594594594597,148
disco,2.9591836734693877,49
leather jacket,2.9583333333333335,48
character name in title,2.95771144278607,201
machine gun,2.9574074074074073,270
animal horror,2.9571428571428573,35
weapons fire,2.9571428571428573,70
blonde,2.956692913385827,127
Crude humor,2.9565217391304346,23
crude language,2.9565217391304346,23
diversity,2.9565217391304346,46
engagement ring,2.9565217391304346,23
fetish,2.9565217391304346,46
grandfather granddaughter relationship,2.9565217391304346,23
snowing,2.9565217391304346,23
stabbed in the neck,2.956140350877193,57
fog,2.9555555555555557,45
child in jeopardy,2.9545454545454546,88
man murders a woman,2.9545454545454546,33
love interest,2.953488372093023,86
no ending,2.953125,64
altered version of studio logo,2.9527027027027026,74
knocked unconscious,2.9527027027027026,74
four word title,2.9523809523809526,42
lgbtq+,2.9523809523809526,21
mysterious event,2.9523809523809526,21
super strength,2.9523809523809526,63
presumed dead,2.952054794520548,73
Sam Worthington,2.9516129032258065,31
engineer,2.9516129032258065,62
cameo,2.950980392156863,102
throat slitting,2.9504950495049505,101
exploding planet,2.95,20
hidden door,2.95,20
humanoid alien,2.95,30
park,2.95,30
secret,2.95,160
severed head,2.95,170
tattooed trash,2.95,20
song,2.9488636363636362,88
frog,2.948717948717949,39
armor,2.9482758620689653,29
B-movie,2.94811320754717,106
cell phone,2.9476439790575917,191
romcom,2.9471830985915495,142
one against many,2.9471544715447155,123
police station,2.9468085106382977,94
no nudity,2.9466666666666668,75
ambulance,2.946564885496183,131
cut into pieces,2.9464285714285716,28
leader,2.9464285714285716,28
hunter,2.945945945945946,37
not subtle,2.9456521739130435,46
swamp,2.9454545454545453,55
body count,2.9453125,64
ozploitation,2.9444444444444446,36
flatulence,2.943661971830986,71
full moon,2.943548387096774,62
title at the end,2.943548387096774,62
sequel to cult favorite,2.942857142857143,35
flamethrower,2.942622950819672,61
silly,2.9421101774042953,1071
death of son,2.941860465116279,43
mustache,2.941666666666667,60
masked man,2.9415584415584415,77
bra,2.9404761904761907,42
jogging,2.9393939393939394,33
armored car,2.938775510204082,49
female warrior,2.938679245283019,106
2010s,2.9375,80
tank top,2.9375,24
traffic jam,2.9375,24
waiter,2.9375,32
superheroine,2.9363636363636365,55
subtitled scene,2.9358974358974357,117
brawl,2.9357429718875503,249
axe murder,2.935483870967742,31
tribe,2.935483870967742,31
assassination attempt,2.9347826086956523,92
columbia tristar,2.9347826086956523,69
drinking from a bottle,2.9347826086956523,23
garbage,2.9347826086956523,23
megalomaniac,2.9347826086956523,69
upskirt,2.9347826086956523,46
exploding car,2.9345549738219896,191
commander,2.933333333333333,30
immolation,2.933333333333333,30
ladder,2.933333333333333,30
liar,2.933333333333333,30
slaughter,2.9326923076923075,52
woman murders a man,2.9324324324324325,37
flask,2.9318181818181817,22
mediocre ending,2.9318181818181817,22
partying,2.9318181818181817,22
American propaganda,2.9305555555555554,72
cannon,2.9305555555555554,36
tough girl,2.9296296296296296,135
not true to the book,2.9294871794871793,78
resurrection,2.9292452830188678,106
1.5,2.9285714285714284,28
Slow,2.9285714285714284,84
The Matrix,2.9285714285714284,21
broken glass,2.9285714285714284,35
gun held to head,2.9285714285714284,21
hairy chest,2.9285714285714284,42
lapd,2.9285714285714284,21
mystery killer,2.9285714285714284,21
pier,2.9285714285714284,21
reading a book,2.9285714285714284,21
sexual perversion,2.9285714285714284,21
dead body,2.92816091954023,174
Can't remember,2.925925925925926,54
boy wears eyeglasses,2.925925925925926,27
explosive decompression,2.925925925925926,27
fighting in the air,2.925925925925926,27
animal attack,2.925531914893617,94
claw,2.925,20
climbing through a window,2.925,20
drinking blood,2.925,20
incomplete,2.925,20
roller coaster,2.925,20
hood,2.9245283018867925,53
card game,2.9242424242424243,33
nuclear explosion,2.9242424242424243,33
close up of eyes,2.9235294117647057,85
stabbed in the leg,2.9224137931034484,58
school shooting,2.921875,32
animal in title,2.9210526315789473,57
high tech,2.9210526315789473,38
locker room,2.9210526315789473,38
evil,2.920245398773006,163
James Marsden,2.92,25
Plot holes,2.92,25
flat tire,2.92,25
humiliation,2.92,75
thong,2.92,25
shared universe,2.9193548387096775,93
fire truck,2.918918918918919,37
tomb,2.918918918918919,37
wisecrack humor,2.9184782608695654,92
diamonds,2.9166666666666665,24
hitchhiking,2.9166666666666665,24
punched in the chest,2.9166666666666665,72
room,2.9166666666666665,24
shapeshifter,2.9166666666666665,36
tied up,2.9166666666666665,30
barn,2.9150943396226414,53
laptop computer,2.9146341463414633,41
secret laboratory,2.914285714285714,35
stabbed in the shoulder,2.914285714285714,35
camera shot of feet,2.9140625,64
fistfight,2.913919413919414,273
sexual humor,2.913793103448276,29
wtf,2.913793103448276,29
barefoot,2.9130434782608696,46
death of family,2.9130434782608696,23
infinity saga,2.9130434782608696,23
nanotechnology,2.9130434782608696,23
vault,2.9130434782608696,23
Cheesy,2.911764705882353,68
convertible,2.911764705882353,68
scuba diving,2.911764705882353,34
hologram,2.911504424778761,113
Martin Lawrence,2.9107142857142856,28
sun,2.9107142857142856,28
female frontal nudity,2.9095744680851063,188
bounty hunter(s),2.909090909090909,22
broken window,2.909090909090909,33
suv,2.909090909090909,33
stabbed in the head,2.908333333333333,60
troubled production,2.9078947368421053,38
neck breaking,2.907608695652174,92
bird,2.9074074074074074,54
mercenary,2.907258064516129,124
gash in the face,2.906779661016949,59
Lyon,2.9047619047619047,21
abrupt ending,2.9047619047619047,42
red herring,2.9047619047619047,21
cigar smoking,2.9043478260869566,115
Predictible,2.904255319148936,47
axe,2.904255319148936,141
sweeping,2.904255319148936,47
uncanny valley,2.904255319148936,47
marriage proposal,2.9029850746268657,67
cow,2.9027777777777777,36
singing in a car,2.902439024390244,41
u.s. army,2.9019607843137254,51
security camera,2.901098901098901,91
bare chested male,2.9002463054187193,406
For children,2.9,20
battlefield,2.9,100
black cat,2.9,20
ceo,2.9,25
decapitation,2.9,220
human versus alien,2.9,25
inaccuracies,2.9,20
laser gun,2.9,75
playing cards,2.9,25
private jet,2.9,20
rough sex,2.9,20
secret government organization,2.9,20
son,2.9,20
wales,2.9,20
white panties,2.9,50
motor vehicle,2.898989898989899,99
falling to death,2.8984375,64
press conference,2.8970588235294117,34
old dark house,2.896551724137931,29
shot with an arrow,2.896551724137931,29
knife throwing,2.8962264150943398,53
Too Long!,2.8958333333333335,24
stretched out,2.8958333333333335,24
cape,2.8947368421052633,38
crash landing,2.893939393939394,66
contrived romance,2.892857142857143,28
ok,2.891891891891892,37
accents,2.891304347826087,23
losers,2.891304347826087,23
rooftop,2.8902439024390243,123
Rob Schneider,2.89,50
Plot Recycling,2.889830508474576,118
aunt nephew relationship,2.888888888888889,27
lesbianism,2.888888888888889,36
lost,2.888888888888889,27
sailor,2.888888888888889,27
policeman,2.8883495145631066,103
evil man,2.888111888111888,143
gift,2.8875,40
breaking a window,2.8870967741935485,31
human experiment,2.8870967741935485,31
disobeying orders,2.8863636363636362,22
dog dies,2.8863636363636362,22
electricity,2.8863636363636362,44
ex boyfriend ex girlfriend relationship,2.8863636363636362,44
miami florida,2.8863636363636362,22
murder of family,2.8863636363636362,22
michael myers,2.8846153846153846,26
old flame,2.8846153846153846,26
sequel bait,2.8846153846153846,26
male full frontal nudity,2.8839285714285716,56
female spy,2.883720930232558,43
severed hand,2.8835616438356166,73
boyfriend girlfriend relationship,2.882716049382716,243
animal,2.8815789473684212,76
imax,2.880952380952381,21
body bag,2.88,25
truck driver,2.88,25
idiots,2.8793103448275863,29
one-sided,2.8793103448275863,29
handheld device,2.8780487804878048,41
motor car,2.877551020408163,49
murder of a child,2.877551020408163,49
backpack,2.875,32
dripping blood,2.875,28
dual identity,2.875,28
falling,2.875,20
hangover,2.875,32
leg,2.875,20
new age,2.875,20
north pole,2.875,20
passenger train,2.875,20
policewoman,2.875,28
random,2.875,20
sidekick,2.875,36
disfigurement,2.873015873015873,126
van,2.872448979591837,98
sports car,2.872340425531915,47
Chris Rock,2.872093023255814,43
dated,2.870967741935484,62
golden gate bridge,2.8703703703703702,27
long hair,2.8703703703703702,27
fish tank,2.869565217391304,23
final battle,2.8693181818181817,88
rocket launcher,2.8692307692307693,65
marvel comics,2.8684210526315788,95
explosive,2.8680555555555554,72
elegiac,2.8676470588235294,34
whip,2.8676470588235294,34
world domination,2.8676470588235294,68
maniac,2.867088607594937,79
bee,2.8666666666666667,30
Annemari,2.866412213740458,131
talking to oneself,2.8653846153846154,26
Dolph Lundgren,2.864864864864865,37
cleavage,2.8646616541353382,133
fbi federal bureau of investigation,2.8645833333333335,48
back from the dead,2.8640776699029127,103
ice cream,2.8636363636363638,33
nun,2.8636363636363638,77
witch hunt,2.8636363636363638,22
british actor playing american character,2.8620689655172415,29
psychotronic film,2.861764705882353,510
lame ending,2.8617021276595747,47
pregnant woman,2.861111111111111,36
screaming woman,2.861111111111111,54
italian horror,2.86,25
supernatural power,2.86,275
tracking device,2.86,50
manhattan new york city,2.8597560975609757,82
planet,2.858974358974359,78
historically inaccurate,2.8588516746411483,209
